Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
US Womens + Mens Size,Size,Size,,group_154,Language: de
Nodes,Other,Other,,df55fedb-0405-471b-a2d9-bcabc545e2e2,"Language: de; Ambiguous title, requires manual review"
State,Other,Other,,9ef53971-eb95-4393-8581-dafe80660b2c,"Language: en; Ambiguous title, requires manual review"
Burner Options,Style,Style,,group_82,Language: de
Artist,Other,Other,,821c02cf-8830-4b66-84a4-8e4be5ccc90a,"Language: de; Ambiguous title, requires manual review"
Diamond Weight,Other,Other,,group_83,Language: en
Choose Your Kit,Other,Other,,fb83dacb-dd51-4e2e-a362-c40977c22f41,"Language: en; Ambiguous title, requires manual review"
Stand,Other,Other,,group_155,"Language: de; Ambiguous title, requires manual review"
CHAIN SIZE,Size,Size,,group_135,Language: en
Spinel,Other,Other,,e986f27e-2f02-4901-923e-f377d7b691c4,"Language: de; Ambiguous title, requires manual review"
Card Value,Other,Other,,group_156,"Language: ca; Ambiguous title, requires manual review"
Nennwerte,Other,Other,,f834e02d-6d6e-4406-a57e-c1dd4195ced6,"Language: nl; Ambiguous title, requires manual review"
Bullnose Side,Other,Other,,2b592ddf-f32f-4773-ad79-2e2791b16caa,"Language: es; Ambiguous title, requires manual review"
Specification,Other,Other,,2795cf31-2de6-44c0-82a0-1660e3e90a64,"Language: it; Ambiguous title, requires manual review"
Gauge x Length x Gem Size,Size,Size,,group_157,Language: de
Gearbox Configuration,Other,Other,,ebe922c5-d8da-41b7-b866-963c2c48cd85,"Language: en; Ambiguous title, requires manual review"
META,Material,Material,,a63d167e-b7bf-42df-b0b4-2acd75fdc09f,Language: sw
Soft V Tank Top White,Color,Color,,group_158,Language: en
Dimension:,Other,Other,,group_159,"Language: de; Ambiguous title, requires manual review"
NECKLACE OR EARRING CHARM,Other,Other,,group_160,"Language: de; Ambiguous title, requires manual review"
Pre-Workout Flavor,Scent,Scent,,group_161,Language: en
Gem Size,Size,Size,,group_97,Language: de
Necklace length,Other,Other,,group_162,Language: nl
Backdrop,Other,Other,,05c8c9ab-2545-46bc-9e7d-d50335dd7698,"Language: pl; Ambiguous title, requires manual review"
Mask Color,Color,Color,,group_163,Language: en
Watch Fit,Style,Style,,34f3a043-7e45-4c2f-8a5e-0e432a77d129,Language: en
Material :,Material,Material,,group_164,Language: ro
items,Other,Other,,27cc64a1-e352-423c-a6cd-f4ec457db590,"Language: en; Ambiguous title, requires manual review"
Accessory Bundles,Other,Other,,2c3a9a57-21ad-457e-b104-47af0c78ae5c,"Language: en; Ambiguous title, requires manual review"
Backing,Other,Other,,group_165,"Language: tl; Ambiguous title, requires manual review"
Size - Trousers,Size,Size,,98b116cc-27b3-4253-9fdd-dbcadf97109c,Language: en
IPHONE SIZE,Size,Size,,group_166,Language: en
Size - Socks,Size,Size,,group_167,Language: de
Purchase Options,Other,Other,,group_168,"Language: en; Ambiguous title, requires manual review"
BEZEL,Other,Other,,group_169,"Language: de; Ambiguous title, requires manual review"
Size - Robes,Size,Size,,79ae964e-cba7-439c-b494-5ae3ebc2e354,Language: de
Weight Set,Other,Other,,37f3eb80-ec2c-44fa-be6b-97ecf4d7131d,"Language: de; Ambiguous title, requires manual review"
Wheel Size (IN),Size,Size,,group_170,Language: nl
Mattress,Other,Other,,group_171,"Language: it; Ambiguous title, requires manual review"
Insulated,Other,Other,,f12a98b6-934b-45d4-a253-66c1ffa79fdc,"Language: en; Ambiguous title, requires manual review"
Rake,Other,Other,,63a0ff2f-ce14-4e4e-bae5-76e879732b23,"Language: sw; Ambiguous title, requires manual review"
Mattress and Pillow Package Size,Size,Size,,d53cc579-8c49-44ea-ab63-1449e5c5a57b,Language: en
Rating/Fill,Other,Other,,eb072847-2ded-40e3-b1c8-a33b074650a5,"Language: tl; Ambiguous title, requires manual review"
Insert,Other,Other,,group_55,"Language: de; Ambiguous title, requires manual review"
Ready to order for your project?  Choose Box or Bundle Below.,Quantity,Quantity,,group_172,Language: en
14k Metal Color,Color,Color,,a04823e9-296b-4939-a104-2ef6b8c36d2a,Language: en
Rear Leg Height,Size,Size,,b173948d-6074-48e0-81e3-938ea9e47e85,Language: en
Egg Size,Size,Size,,group_173,Language: hu
Single Variant,Other,Other,,70d77525-e1b6-46cb-ac89-86ab4c717376,"Language: it; Ambiguous title, requires manual review"
Case Qty:,Other,Other,,c2d64604-fd66-4b5d-b636-15bde3cbfb64,"Language: en; Ambiguous title, requires manual review"
Reset 1-Day Fasting Kit (Soup Flavor),Scent,Scent,,a520b1c5-ed8d-4490-8be6-1feec150e850,Language: en
Montana Sapphire,Other,Other,,aaf0e357-23f0-4561-9585-e14e032b1855,"Language: it; Ambiguous title, requires manual review"
Bidet Series,Other,Other,,1b0d9297-2800-413f-8fdb-0748ccc6d7ff,"Language: de; Ambiguous title, requires manual review"
Men's Modal Sleep Pant (Size),Size,Size,,group_174,Language: nl
shirt_size,Other,Other,Size,98164ca5-f672-4fe9-b57c-81e8e2ef7385,"Language: sq; Ambiguous title, requires manual review"
Men's Modal Sleep Shirt (Size),Size,Size,,group_174,Language: nl
Men's Modal Sleep Short (Size),Size,Size,,group_174,Language: nl
Men's Modal Sleep Tee (Size),Size,Size,,group_174,Language: nl
Ring Diameter,Size,Size,,0273e00d-147d-43f6-bf9a-e8c3ff2f9f19,Language: af
Ring Size: ,Size,Size,,group_35,Language: de
Shell Width (MM),Size,Size,,b291c37f-2742-48f6-a462-76ac76191e05,Language: en
Women's Modal Sleep Shirt (Size),Size,Size,,group_10,Language: nl
Women's Modal Sleep Tank (Size),Size,Size,,group_10,Language: nl
Women's Modal Sleep Tee (Size),Size,Size,,group_10,Language: nl
Mesh Color,Color,Color,,3fb72c4d-6687-418d-986f-845d79eac1e4,Language: en
Grind for:,Other,Other,,7dcdc0f2-ea47-4117-a1d8-25257133382a,"Language: da; Ambiguous title, requires manual review"
Hanging Ropes or Hanging Chains,Other,Other,,926abbf6-648d-4167-a59d-dc66c0316266,"Language: tl; Ambiguous title, requires manual review"
Set Of 2 Items,Other,Other,,888ec76f-6a9a-453a-9ffc-4efcc8795d08,"Language: en; Ambiguous title, requires manual review"
SERVING,Quantity,Quantity,,group_175,Language: de
Coffee Type,Style,Style,,group_176,Language: en
Semi Aquatic Plants,Other,Other,,4df20ede-0607-4e67-8996-f7763e7e1d16,"Language: ca; Ambiguous title, requires manual review"
Selected Amount,Other,Other,,a852f395-0ba9-41fc-8291-dd3b43b22df3,"Language: en; Ambiguous title, requires manual review"
Bowls,Other,Other,,1b8aed5f-dcad-41a0-96ff-07902eb7517b,"Language: pl; Ambiguous title, requires manual review"
Select Style,Style,Style,,group_177,Language: en
Heavy Linen Colors,Other,Other,Color,4d3ea1f6-c524-4c58-a86b-1fd3df7b4f71,"Language: en; Ambiguous title, requires manual review"
Select plan duration:,Other,Other,,group_178,"Language: fr; Ambiguous title, requires manual review"
Select Pack Size,Size,Size,,group_84,Language: en
Tint (photocromic can be just in smoke (grey) or brown color),Color,Color,,3e72e060-b74d-4ae8-9dcc-840703cb19e2,Language: en
Choose Your Version:,Other,Other,,24f54882-0f31-460a-9742-00440beca760,"Language: en; Ambiguous title, requires manual review"
Spindle Size,Size,Size,,group_179,Language: de
Product Flexibility,Other,Other,,1708c885-4d68-4d06-bf3b-9e7c87962923,"Language: en; Ambiguous title, requires manual review"
Duvet Cover,Other,Other,,group_180,"Language: nl; Ambiguous title, requires manual review"
Buttstock Option,Other,Other,,dd4438d2-08ae-4e5e-a461-ad8555afb06b,"Language: sv; Ambiguous title, requires manual review"
Door Hinge,Other,Other,,2b96ed00-d759-4e94-a6f9-3e1e1b60aa98,"Language: nl; Ambiguous title, requires manual review"
Harney & Sons Hinged Storage Canister (Color),Color,Color,,a4d91252-835f-47a5-a9f5-56da9afd3a9a,Language: en
Add Trading Card Set,Other,Other,,group_181,"Language: en; Ambiguous title, requires manual review"
Shipping,Other,Other,,group_182,"Language: tl; Ambiguous title, requires manual review"
SPRING:,Other,Other,,group_183,"Language: de; Ambiguous title, requires manual review"
Laundry Scent,Scent,Scent,,7ee49ff1-9d49-486a-bc7a-f2f361d5b843,Language: en
Lumos Ultra (Size),Size,Size,,group_149,Language: pt
Shoulder Straps,Other,Other,,46baa6e3-0ac1-43e2-9781-e7dd094c7a79,"Language: en; Ambiguous title, requires manual review"
Black Essential Cuffed Jogger (Size),Size,Size,,group_184,Language: de
quanity,Quantity,Quantity,,group_185,Language: ca
Choose Bangle Size,Size,Size,,group_186,Language: en
Lumos Ultra (Model),Other,Other,,group_149,"Language: es; Ambiguous title, requires manual review"
Quanitity,Quantity,Quantity,,b26848ad-11c2-4c2a-97b4-045813caec3a,Language: tl
Lumos Ultra Fly (Color),Color,Color,,group_187,Language: en
Boho Wrap Size,Size,Size,,group_188,Language: en
Sheet Size,Other,Other,Size,35fcef16-fa92-4ecd-aa11-05b1f8aa23bd,Language: nl; Fuzzy match: select size (score: 86)
CHAIN & BRACELET WIDTH,Size,Size,,group_52,Language: en
Diamond Carat  Weight:,Other,Other,,group_111,Language: en
Choose Your Model,Other,Other,,group_9,"Language: en; Ambiguous title, requires manual review"
Leather Inlay,Material,Material,,group_98,Language: en
Choose Amount,Other,Other,,group_59,Language: en
Personalisation options,Other,Other,,51c96226-57e1-4a58-8b34-bb99249e6707,"Language: en; Ambiguous title, requires manual review"
Gallon,Other,Other,,3654cd61-a463-40fc-85b4-337e5f5c93ff,"Language: it; Ambiguous title, requires manual review"
Supplier,Other,Other,,c4b40cf4-4733-49e6-9f3c-6a926306193b,"Language: af; Ambiguous title, requires manual review"
Valve,Other,Other,,group_189,"Language: et; Ambiguous title, requires manual review"
Action,Other,Other,,c3df73ea-3910-44d3-b1ec-b5f240e3160b,"Language: en; Ambiguous title, requires manual review"
Interior Frame Color,Color,Color,,e431e3d9-27b2-4127-aa54-bd36cb430bd6,Language: en
Cord Length,Size,Size,,group_190,Language: en
Scent:,Scent,Scent,,group_191,Language: fr
Amincissement,Other,Other,,40a7ea1e-fec2-4567-b644-9eb019836c7c,"Language: nl; Ambiguous title, requires manual review"
Leg Options,Other,Other,,43a29754-ad0a-41c3-ad5a-6b56298935b7,"Language: fr; Ambiguous title, requires manual review"
UV Blocking,Other,Other,,217f5cb1-f935-4d49-9790-e22f2628e6b4,"Language: sv; Ambiguous title, requires manual review"
Size - Black,Size,Size,,group_192,Language: de
Bib Size,Size,Size,,230bc60b-51af-4967-857f-55cc7eeae00d,Language: de
Fin Configuration,Other,Other,,group_193,"Language: it; Ambiguous title, requires manual review"
Stem Length,Size,Size,,group_80,Language: de
Trim,Other,Other,,62c8c727-27ca-40ff-b213-48c7cc86a774,"Language: ro; Ambiguous title, requires manual review"
Select Unit:,Other,Other,,group_194,"Language: en; Ambiguous title, requires manual review"
Momme,Other,Other,,5b64a5f2-fffc-4d27-b0cc-fd3ab531e198,"Language: no; Ambiguous title, requires manual review"
Symbol,Other,Other,,group_195,"Language: cy; Ambiguous title, requires manual review"
Table Cover Sizes,Other,Other,Size,a874f85e-a7f4-49b5-8d6e-ec4db4efbb09,"Language: en; Ambiguous title, requires manual review"
Bamboo Comforter (Item Density),Other,Other,,235174e0-2a25-4ec2-9eaf-3d28e3559957,"Language: en; Ambiguous title, requires manual review"
General Size,Size,Size,,group_196,Language: de
Compatible Style,Style,Style,,d35048bb-2859-4ebf-a5c0-0280dc7b6778,Language: en
Pave Slide,Other,Other,,7cabcd65-bc03-4ef8-8fff-d6dd06ea27fe,"Language: sl; Ambiguous title, requires manual review"
Tag Option,Other,Other,,group_197,"Language: tl; Ambiguous title, requires manual review"
Kit Option,Other,Other,,group_198,"Language: en; Ambiguous title, requires manual review"
Drawer Fabric,Material,Material,,16200b32-ead9-4dd4-ad7b-0e5f587284f4,Language: de
Closure Length,Size,Size,,d02178b1-68d5-44c6-9bb0-4c0eedee372b,Language: en
Ctw,Other,Other,,group_199,"Language: pl; Ambiguous title, requires manual review"
Accent stone,Other,Other,,a26f4803-f8dc-418b-94ca-3712c72dec1b,"Language: it; Ambiguous title, requires manual review"
Magnesi-Om Flavor,Scent,Scent,,eb94096f-a1c6-460e-97b1-e6add5c6f686,Language: it
Upholstery Fabric Colors,Material,Material,Color,group_200,Language: en
Plating,Other,Other,,9cfda61b-51d8-42c5-b962-26466fd59633,"Language: tl; Ambiguous title, requires manual review"
Extender,Other,Other,,group_201,"Language: de; Ambiguous title, requires manual review"
Blades,Other,Other,,1797367e-6d59-4454-b01c-0a5e2d91ed3e,"Language: ca; Ambiguous title, requires manual review"
Flavor/Scent,Other,Other,,c4b525d1-5694-4999-87c8-9ef8a3448d1a,"Language: da; Ambiguous title, requires manual review"
Select Blind Color,Color,Color,,group_202,Language: en
Tank Top Black,Color,Color,,group_121,Language: en
Material and Frame,Material,Material,,group_203,Language: en
Traction,Other,Other,,30b48344-fecf-4916-b04d-ded2fa19fdd8,"Language: en; Ambiguous title, requires manual review"
Size - Denim,Size,Size,,group_204,Language: de
Cartridge,Other,Other,,group_205,"Language: en; Ambiguous title, requires manual review"
Paper Size,Size,Size,,group_122,Language: de
Honey Goggles (Color),Color,Color,,4218f4f3-4da7-4fa4-84a9-9046ee47a8db,Language: en
Ring Size ,Size,Size,,group_35,Language: de
Choose your quantity:,Quantity,Quantity,,group_58,Language: en
Essential Oil,Other,Other,,648c23a7-bb47-4ebd-bf07-b3f4a9991a77,"Language: ca; Ambiguous title, requires manual review"
Upgrade Your Feed Line (Default: Nylon Line),Other,Other,,9a5adf61-d9ae-4388-bf97-5f84988fd9bc,"Language: en; Ambiguous title, requires manual review"
Flat Protection Upgrades,Other,Other,,8272fbb4-58c2-414c-a9a3-c5c6bdada192,"Language: en; Ambiguous title, requires manual review"
Colore,Color,Color,,a17c041e-e272-420f-af9f-0bacefda84bb,Language: it
Carter Herringbone Chain Length,Size,Size,,1ea2a6b2-9ae5-4888-864b-17ede87811e5,Language: en
Ring Size :,Size,Size,,group_35,Language: de
Stove Model,Other,Other,,54ee1169-f851-446e-a54f-545c3cbe47d2,"Language: sl; Ambiguous title, requires manual review"
Hanger Finish,Other,Other,,group_206,"Language: de; Ambiguous title, requires manual review"
Donation,Other,Other,,01e67d90-fa5d-4e01-82c3-2d1a8e8cf847,"Language: en; Ambiguous title, requires manual review"
Pallet Size,Size,Size,,11d8a78f-9d26-49b2-9483-1f485f1c00d5,Language: de
Vest,Other,Other,,group_207,"Language: de; Ambiguous title, requires manual review"
Birthstone Charms (Birth Month),Other,Other,,group_208,"Language: en; Ambiguous title, requires manual review"
Handlebars,Other,Other,,90137cde-1d22-4a38-8929-a13f48319a9e,"Language: sv; Ambiguous title, requires manual review"
Decal Color,Color,Color,,f2d16abe-637b-46ba-8d6c-44a5bf0a0cb4,Language: en
ONE PACK,Quantity,Quantity,,9489a22e-54f1-468f-9307-6b32dc5ed6d6,Language: vi
Clamp Diameter,Size,Size,,3d2d1aa7-6ec0-4b58-8d2a-6f5c927da78e,Language: id
Handlebar Rise,Other,Other,,d79558b6-6520-4234-ab4c-80a20d648ed4,"Language: de; Ambiguous title, requires manual review"
Choose your potency,Other,Other,,24f6ce9b-4ed0-43ba-a6e6-517f5fc9587d,"Language: en; Ambiguous title, requires manual review"
FAUX LEATHER,Material,Material,,04917734-225e-4812-bb33-82291211226f,Language: de
Word,Other,Other,,group_209,"Language: en; Ambiguous title, requires manual review"
White accent stone( M: moissanite D: diamond),Size,Size,,group_210,Language: it
CHARM,Other,Other,,group_211,"Language: en; Ambiguous title, requires manual review"
Caliper Mount,Other,Other,,ddce7fd0-fe99-427d-9d38-dae191f8db39,"Language: ca; Ambiguous title, requires manual review"
Plank Type,Style,Style,,696443d9-b84e-414f-a9f2-884dca635df3,Language: en
Deck Size,Size,Size,,group_212,Language: de
Plank Length,Size,Size,,6ef4d7a5-d6ce-4a71-82ff-9095684b84e8,Language: de
GRAPHIC,Other,Other,,2a1c9535-05a0-4130-8d5b-92db646028e0,"Language: de; Ambiguous title, requires manual review"
FARVE,Color,Color,,ae1aab12-447d-4377-b81e-8b06a9f21bbe,Language: de
Saying,Other,Other,,c962a44d-e6bd-4304-b135-c4db65408f43,"Language: tl; Ambiguous title, requires manual review"
Hudz Compound,Other,Other,,4ac8fd3d-4161-49e7-9a40-f3e6ccf9cf31,"Language: en; Ambiguous title, requires manual review"
Choose Your Controller,Other,Other,,group_151,Language: en
Color & Size,Size,Size,Color,group_213,Language: ro
Choose Your Steel,Other,Other,,group_214,Language: nl
ONESIZE,Other,Other,,group_215,"Language: pt; Ambiguous title, requires manual review"
TORSO LENGTH,Size,Size,,group_216,Language: vi
SHIP TO,Other,Other,,group_217,Language: en
YARDS,Other,Other,,group_218,"Language: cy; Ambiguous title, requires manual review"
Straw type,Style,Style,,3508af43-92e6-403f-bfe3-12c5f5b4e032,Language: pl
Sections,Other,Other,,52f0e524-a86a-4451-a1fc-90aef0ce8ef0,"Language: en; Ambiguous title, requires manual review"
Soft V Tank Top Black,Color,Color,,group_158,Language: en
Opal Color,Color,Color,,group_57,Language: it
Select Pearl,Other,Other,,group_219,"Language: en; Ambiguous title, requires manual review"
Choose LinerBond Color,Color,Color,,group_220,Language: en
Piping Fabric Colors,Material,Material,Color,group_221,Language: tl
Колір,Other,Other,,183b292a-f352-4d8a-985b-82f37cf665ee,"Language: sv; Ambiguous title, requires manual review"
Bottle,Other,Other,,group_24,"Language: hu; Ambiguous title, requires manual review"
Amount:,Quantity,Quantity,,group_59,Language: en
CHOOSE YOUR PERFECTAMINO - TABLETS OR DRINK POWDER,Other,Other,,group_222,"Language: en; Ambiguous title, requires manual review"
Side white stones(M:moissanite/D:diamond) ,Color,Color,,group_223,Language: en
Siding Options,Other,Other,,6d9c2991-21e6-40f4-8b7c-8c1cd788a9cb,"Language: en; Ambiguous title, requires manual review"
Side white stones &(M:moissanite D:diamond),Color,Color,,group_224,Language: en
Choose Lash Style,Style,Style,,group_225,Language: en
Emitting Colors,Color,Color,,bf18b20b-3430-4d63-bddc-8025df27e18d,Language: en
SIGN,Other,Other,,group_226,"Language: de; Ambiguous title, requires manual review"
