Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Set Combo,Other,Other,,29ce332a-e3d3-48b6-89a8-346307480955,"Language: fr; Ambiguous title, requires manual review"
TOG,Other,Other,,group_173,"Language: vi; Ambiguous title, requires manual review"
DIAMOND CARATE BEZEL,Other,Other,,fbd9888e-85ce-47c5-a6b9-a9654c94df7a,"Language: en; Ambiguous title, requires manual review"
Head Panel,Other,Other,,ad5cc942-737d-45b1-9138-16582b117f63,"Language: en; Ambiguous title, requires manual review"
Height | Slats,Size,Size,,068d8380-f8a8-4f23-a07c-4510ba11255c,Language: nl
Clamp Color,Color,Color,,ae04cb83-f388-4877-bca4-818c765c3b57,Language: ro
Bio,Other,Other,,3be5b584-2d5a-4506-8499-35483c114354,"Language: de; Ambiguous title, requires manual review"
Rotisserie Backburner Kit,Other,Other,,fd7d5e9b-676b-4643-9880-48cb485ccbbc,"Language: de; Ambiguous title, requires manual review"
Patch count,Quantity,Quantity,,6c904055-39ca-4b44-b733-ef86f09e244b,Language: en
Roofing Options,Other,Other,,ed44fdcd-314f-4f15-9a4e-6ad999001ff4,"Language: en; Ambiguous title, requires manual review"
Polarization,Other,Other,,e2356070-fc9e-46e5-861f-2fff808f055c,"Language: it; Ambiguous title, requires manual review"
Fabric and Leather Colors,Material,Material,Color,5ca5e89f-254b-4a99-beb3-180c3f61f26f,Language: en
Neck Style,Style,Style,,group_185,Language: pl
Color_Clarity:,Other,Other,Color,8de57cbb-f613-4aed-bae2-4de1181b5e1e,"Language: en; Ambiguous title, requires manual review"
DESIGN,Style,Style,,group_70,Language: de
Multipacks,Other,Other,,4b8732c1-2e86-421c-bf30-d690a15c45b2,"Language: ro; Ambiguous title, requires manual review"
Shaft Flex (Graphite),Other,Other,,4c62ee02-bb9f-4623-bb66-596554fb9f6b,"Language: de; Ambiguous title, requires manual review"
Fitting Size,Size,Size,,34cd2918-580a-465c-ab63-10637633b9e5,Language: de
Wicker Finish,Other,Other,,6e443deb-f0a5-4682-9e85-e77a097b6a3d,"Language: de; Ambiguous title, requires manual review"
Curl,Other,Other,,group_197,"Language: nl; Ambiguous title, requires manual review"
Headset Model,Other,Other,,fd81fa45-83d7-472e-ae34-536c7afb7734,"Language: da; Ambiguous title, requires manual review"
Key Number,Quantity,Quantity,,be2a2048-55a6-4cb7-9e06-9888874a3a8e,Language: id
Letter Size,Size,Size,,group_86,Language: de
Sorority,Other,Other,,0f8429b3-4d45-424f-b55b-0892b6c1a4d5,"Language: en; Ambiguous title, requires manual review"
Select One:,Other,Other,,2ad14e8b-d1ec-49c4-a692-b107fd8432b3,"Language: en; Ambiguous title, requires manual review"
Experiments,Other,Other,,04a150d8-2f56-4ad9-9056-da0e74447bfa,"Language: ca; Ambiguous title, requires manual review"
Cutter,Other,Other,,0f0758ba-420c-4a64-a2c7-f31f2994a811,"Language: it; Ambiguous title, requires manual review"
Expandable Table Length,Size,Size,,494b213f-4784-45c3-b540-2b3963b3fb2a,Language: en
Band Size:,Size,Size,,group_99,Language: de
Magnetic,Other,Other,,5d5a1b60-0a8b-4e38-9147-a3c5a138a607,"Language: it; Ambiguous title, requires manual review"
Tabletop,Other,Other,,1c716016-45f1-42fe-8c2c-e4722a7845fe,"Language: sl; Ambiguous title, requires manual review"
Panel and Shelf Color,Color,Color,,f6b779ff-d75a-4910-bded-e8d9d2bf706a,Language: en
Seat Pads,Other,Other,,41de16dd-62bf-42de-b53c-9ab5588bb0c4,"Language: id; Ambiguous title, requires manual review"
Foundation,Other,Other,,d1456a05-10e1-4138-887c-aaec7fc66009,"Language: en; Ambiguous title, requires manual review"
Fabric Options,Material,Material,,087913cd-3446-4d80-99f9-69626e720462,Language: en
Select your bracelet size,Size,Size,,21001a0c-1d91-4e28-8601-5b51deac97ab,Language: en
Diamond Size,Size,Size,,group_152,Language: de
Pull Size,Size,Size,,f98bb000-e009-4afd-a4d7-832800fb18ff,Language: de
Pant Size,Size,Size,,group_163,Language: de
Розмір,Other,Other,,29beb3e6-0b88-4eb5-9d19-7581d12ff332,"Language: da; Ambiguous title, requires manual review"
Region,Other,Other,,ec9c9933-33a1-4856-9942-402b41694a6d,"Language: it; Ambiguous title, requires manual review"
Rolls,Other,Other,,15a1788c-226d-41e6-bd0a-00cfdb5d89fb,"Language: sv; Ambiguous title, requires manual review"
flavor,Scent,Scent,,group_41,Language: da
Choose a Plant,Other,Other,,group_17,"Language: en; Ambiguous title, requires manual review"
Add Optional Clearcoat,Other,Other,,group_196,"Language: en; Ambiguous title, requires manual review"
Material/Color,Other,Other,Color,be1ff650-426d-4940-a15b-8f3806459f13,"Language: ro; Ambiguous title, requires manual review"
Age,Other,Other,,66b42e0a-7638-4e18-a7d5-0bfcb155ad47,"Language: tl; Ambiguous title, requires manual review"
Net Size,Size,Size,,5bae4d27-d42e-4dd8-995c-c0fa433932fb,Language: de
S.H.I.S. Designation,Other,Other,,b169087a-6b4f-4d7c-9aeb-49cc681d070c,"Language: en; Ambiguous title, requires manual review"
Gift Amount,Other,Other,,e419e6e9-66fb-475c-968f-a3bb1c177699,"Language: en; Ambiguous title, requires manual review"
Floor Kit,Other,Other,,da85f36c-6d02-4345-a9c0-303b212bd4f0,"Language: nl; Ambiguous title, requires manual review"
Lenses Colour,Color,Color,,d00b1fd6-a6c1-45ee-befe-46664b5c0cab,Language: fr
Ships from,Other,Other,,group_13,Language: en
Protein Flavor,Scent,Scent,,fdebb387-9282-4cb6-b338-6e7ab1ca1642,Language: de
Girls' Size,Size,Size,,f17f56e8-8a76-4089-a553-a9d29dabb46e,Language: de
Range,Other,Other,,1b224914-80a1-4967-8e48-dd157069cd74,"Language: id; Ambiguous title, requires manual review"
Size and Count,Size,Size,,cf9824b7-b4f0-4049-83eb-a59907fc7994,Language: en
each,Other,Other,,29d84589-1f3c-4fcd-917d-63fea45b4da0,"Language: en; Ambiguous title, requires manual review"
Bedding Depth,Size,Size,,443555c0-4400-4825-90ef-b4f94e128219,Language: nl
Stretched Length,Size,Size,,1bf598ba-65eb-4147-a9ad-824e52969e6f,Language: en
Choose Vessel Size,Size,Size,,bcfbcf3c-d27e-4e84-82dc-7e79bae3b3c9,Language: nl
Compound,Other,Other,,497f4f1c-95a9-46c3-9384-ab79c0de4c26,"Language: en; Ambiguous title, requires manual review"
Workshop,Other,Other,,16e88bd3-4a46-4d89-ad40-43258b4d97ae,"Language: en; Ambiguous title, requires manual review"
Background Brushstroke Color,Color,Color,,80d32a9b-817e-49b5-91a3-fb549a17ca0d,Language: en
Pot Size,Size,Size,,group_116,Language: de
US Womens Size,Size,Size,,808af3a0-b147-4c60-a80d-027f07de0124,Language: de
Color/Finish,Other,Other,Color,group_201,"Language: en; Ambiguous title, requires manual review"
Setup,Other,Other,,088b2ce4-1b61-4c04-8155-7524138f72f6,"Language: fi; Ambiguous title, requires manual review"
Ring Type,Style,Style,,group_90,Language: tl
Number of Diamonds,Quantity,Quantity,,4bab7df7-09c8-464f-979d-0fa5f7803007,Language: en
Add Optional Cupholder Armrests,Other,Other,,d6f92249-6548-4aa3-89df-12b4661b8c7b,"Language: en; Ambiguous title, requires manual review"
PRX Model,Other,Other,,7585b956-219a-4ec2-aa55-8ee8d58a1668,"Language: es; Ambiguous title, requires manual review"
Hair Color,Color,Color,,453a308b-aa1d-4b43-9d80-97d3d2ae7e64,Language: en
Stones,Material,Material,,14f77efc-4717-42fa-8494-0b8b87bc1e81,Language: no
Leather,Material,Material,,group_64,Language: en
Grind Options,Other,Other,,cb48b48f-6fe6-4bd5-9f86-3614a283e916,"Language: en; Ambiguous title, requires manual review"
Firmness,Other,Other,,9f305201-5cc2-4f1a-b0c8-a3873f2b887b,"Language: de; Ambiguous title, requires manual review"
Size Customization,Size,Size,,251c5a74-f33d-4666-b205-dcb2419527ab,Language: it
INSEAM,Size,Size,,group_19,Language: id
Diamond Link,Other,Other,,81c38c2d-793f-4241-99ca-05078ce9e0e4,"Language: lt; Ambiguous title, requires manual review"
Axle Options,Other,Other,,3f6a3a1c-7f21-4622-b873-4feaeda2ed8e,"Language: fr; Ambiguous title, requires manual review"
mens footwear,Other,Other,,2f0f9208-9302-423d-938c-4aeb28d5f07e,"Language: en; Ambiguous title, requires manual review"
Appointment Type per Guest,Style,Style,,17f28601-c549-4852-8c33-6b334d7ee1bd,Language: fr
Types,Style,Style,,7bedd36c-c625-4d54-9de9-b23b586c4d80,Language: no
Select Size ,Other,Other,,group_21,Language: ro
Carat,Other,Other,,d1cd339c-40c2-451a-b47b-c113a72c63ef,"Language: pt; Ambiguous title, requires manual review"
Glides,Other,Other,,c2ee32e3-0e3c-48ef-9ef3-cbe14f9412ea,"Language: es; Ambiguous title, requires manual review"
Totem Height,Size,Size,,28940fe7-8466-47c0-b10e-02e40b1913f4,Language: de
Gold Karat,Other,Other,,9b40aac6-552b-4c85-a102-fa7e7330c99c,"Language: tr; Ambiguous title, requires manual review"
Choose your rollerball scent,Scent,Scent,,bac4b590-e8fe-42e6-aca5-9d2669830f72,Language: en
Border Detail - Piping,Other,Other,,0573e795-877d-4ade-bfa9-e0e88be6c087,"Language: no; Ambiguous title, requires manual review"
TAG TYPE,Style,Style,,c668ac70-9045-44ae-87d3-a48520100617,Language: vi
Side stones type,Style,Style,,group_124,Language: en
Medium,Other,Other,,98e1bd06-8d96-4d90-b98a-1f8fa9b1efed,"Language: ro; Ambiguous title, requires manual review"
Choose Your Pearl,Other,Other,,d3a84f94-89d4-479c-a485-70f0a1ee74a6,"Language: en; Ambiguous title, requires manual review"
WB(ALL E),Other,Other,,4af5e634-1fdd-4be7-bb18-9e91aaec9d95,"Language: en; Ambiguous title, requires manual review"
Fitted Sheet,Other,Other,,0cbc5b40-0ca9-4bad-87f6-07819fbcdf07,"Language: en; Ambiguous title, requires manual review"
Hardy Water Lily,Other,Other,,862fab53-3ee3-41d5-880e-b55a9d0af64d,"Language: en; Ambiguous title, requires manual review"
Select Belt Size,Size,Size,,67617916-c603-42ed-967a-94860a1a4d3f,Language: nl
Listing,Other,Other,,group_36,Language: de
Custom Pricing,Other,Other,,645594de-1543-435f-9cf4-b9e443db5265,"Language: en; Ambiguous title, requires manual review"
Size Tights,Size,Size,,group_69,Language: de
Metal ,Material,Material,,group_7,Language: ca
Choose your second scent,Scent,Scent,,5ce6edd6-cfa4-4ea9-83de-81dddc423bc8,Language: en
Necklace Length:,Size,Size,,group_96,Language: en
Lb. Test,Other,Other,,02a24ad7-64cd-450e-9040-5e568eeaa215,"Language: et; Ambiguous title, requires manual review"
XS-O/S,Other,Other,,69c07d37-99b3-49c9-8366-eef19443cc7c,"Language: pt; Ambiguous title, requires manual review"
Choose your first scent,Scent,Scent,,d7bcd824-cc33-4459-80eb-446ab1e1e244,Language: en
Lumos Ultra (Color),Color,Color,,cba79282-3515-4c60-b106-4da4f83ab80b,Language: pt
Minimum Bulk Quantity,Quantity,Quantity,,9c007c3a-d9bc-4ce9-a60c-63f7f4e22575,Language: id
1st - boxer - color,Color,Color,,575f3cff-dec2-47ac-b9d9-4af1db1b503a,Language: en
XS-S-M-L,Other,Other,,39d06254-e699-46b9-9765-b7be64157b98,"Language: ca; Ambiguous title, requires manual review"
Skin Regimen,Other,Other,,48daf80d-efea-461e-8799-23f8808c8bfb,"Language: de; Ambiguous title, requires manual review"
Choose your full size scent,Size,Size,,529a9129-faaa-4c2e-958f-81644e3f217f,Language: en
Guitar Setup,Other,Other,,0202bffa-ef0e-4cfe-afbd-0c9c75d1d003,"Language: id; Ambiguous title, requires manual review"
Electrics<br><span>Integrated Wiring Loom</span>,Other,Other,,ae66d5f6-272b-4d06-a6ec-a1b103e75acd,"Language: en; Ambiguous title, requires manual review"
Fly Type,Style,Style,,2a390827-4ed2-4231-b408-4f4fb356b50e,Language: en
2nd - boxer - color,Color,Color,,aac07145-58da-494a-993a-a4db5cd7460a,Language: en
VARIANT PACKAGE,Other,Other,,group_202,"Language: vi; Ambiguous title, requires manual review"
pound,Other,Other,,9f3791d5-77c7-4bb7-8954-1bd99873602f,"Language: fr; Ambiguous title, requires manual review"
Surface,Other,Other,,eb5b64e4-c27e-464b-8448-ccafccbd44d5,"Language: ro; Ambiguous title, requires manual review"
Variant Package,Other,Other,,group_202,"Language: sv; Ambiguous title, requires manual review"
Brief,Other,Other,,0f903978-8a2c-4eaa-ba23-96aa6c8853db,"Language: af; Ambiguous title, requires manual review"
Choose Quantity,Quantity,Quantity,,group_16,Language: en
# of Tags,Other,Other,,a381feb7-011e-4ba6-b8fa-0198634e6957,"Language: en; Ambiguous title, requires manual review"
Pellet Size,Size,Size,,04a2499e-3a7f-437a-ac81-45941db29bc1,Language: de
Shapes,Style,Style,,66cb3324-0589-4852-8574-1a7de18d2e4e,Language: sq
Car Seat Color,Color,Color,,0e2e2bf8-303f-424f-8e62-278ec58a4f24,Language: en
Birth Month,Other,Other,,4a9f6c98-1f2f-4fc9-b642-167aa03dda7c,"Language: en; Ambiguous title, requires manual review"
Wood Type,Material,Material,,group_161,Language: en
Tropical Water Lily,Other,Other,,af5bf6cc-b78d-443f-b597-abaa0707c5f3,"Language: en; Ambiguous title, requires manual review"
Multi Pack,Quantity,Quantity,,group_183,Language: ro
Barrel Fin Sizer Thread,Other,Other,Size,29fe02b0-219b-4096-9aea-391c260d7f4c,"Language: de; Ambiguous title, requires manual review"
Resistance,Other,Other,,1c132595-87b0-46c3-8dcc-b8f4c275c89b,"Language: it; Ambiguous title, requires manual review"
Metal Color x Gauge x Length,Size,Size,Color,bb74b891-3c15-4f58-9f71-1f6611551f8a,Language: en
How many bags?,Other,Other,,4d40e3d0-5695-4bcd-8001-dc18d2fe4c1c,"Language: tl; Ambiguous title, requires manual review"
straw,Other,Other,,group_194,"Language: pl; Ambiguous title, requires manual review"
Background Color,Color,Color,,group_200,Language: en
Shipping Time,Other,Other,,6887ec74-550e-40d2-83a0-cb7ea6e48a5b,"Language: tl; Ambiguous title, requires manual review"
Ball Material,Material,Material,,92927a4f-f76d-46fd-84cc-0fb3edf67e2e,Language: it
Size Type,Size,Size,,group_12,Language: de
PRX Variant,Other,Other,,6fde2371-abcf-4d3b-9d6c-c280866efdbb,"Language: lt; Ambiguous title, requires manual review"
Gift Card Value,Other,Other,,e73058e3-9dc4-461c-9be0-47b2c6238113,"Language: ca; Ambiguous title, requires manual review"
Choose Your Supply,Other,Other,,0521c61c-c836-45bb-b475-31b8ca5ae423,"Language: en; Ambiguous title, requires manual review"
Connector Color,Color,Color,,group_148,Language: en
Signature Sateen Duvet Cover (Size),Size,Size,,2d507ff1-4734-4345-854e-92946328c0e1,Language: nl
Back Upholstery,Other,Other,,48848b9a-c3a6-4bc2-b053-67c160e1464d,"Language: en; Ambiguous title, requires manual review"
Border Option,Style,Style,,73708e77-9640-4ae7-ac77-abaa3859de3a,Language: da
Opacity,Other,Other,,8835c2b7-77c1-444f-913c-85779e805e69,"Language: en; Ambiguous title, requires manual review"
Torso Height,Size,Size,,1627b94f-3d14-4508-87de-0dfcbcf7d6db,Language: en
Top Sheet,Other,Other,,d0ec673a-2c8d-478a-9673-e9c2c1de07d6,"Language: nl; Ambiguous title, requires manual review"
Heater Configuration,Other,Other,,623f5ae8-08bd-48a7-8c48-3e8b31a0f725,"Language: en; Ambiguous title, requires manual review"
MEN'S SIZE,Size,Size,,group_137,Language: de
Boxer Brief,Other,Other,,c7377e8b-ced8-4b24-98af-c86f197102bf,"Language: de; Ambiguous title, requires manual review"
Head,Other,Other,,38dbf704-ce4b-4e62-8666-a3df1d0d733d,"Language: en; Ambiguous title, requires manual review"
Chair Upholstery,Other,Other,,413c1945-c5d1-4d91-87a9-4ac83e3d136e,"Language: en; Ambiguous title, requires manual review"
Packaging Size,Size,Size,,group_58,Language: tl
Pattern Format (Size 0 - 20),Size,Size,,c8935e8c-5c02-4b0c-b9b8-d5a85580b4d5,Language: de
Loop Style,Style,Style,,bf27069b-50f2-4ee1-9727-298854d0e161,Language: af
Shipping to,Other,Other,,0733b401-a66a-4210-bafd-a1089ee3af83,"Language: tl; Ambiguous title, requires manual review"
Wheel Style,Style,Style,,group_182,Language: nl
Seat Finish,Other,Other,,25e0870a-9245-4b8e-b027-696e90ebb6e0,"Language: en; Ambiguous title, requires manual review"
Flower Shape,Style,Style,,aeeb6557-c2b3-4af6-af8c-f3ef0c0b1479,Language: en
Support,Other,Other,,83c53a27-1dba-4511-b651-cde1821e4200,"Language: it; Ambiguous title, requires manual review"
<b>Closure Length</b>,Other,Other,,39e5c830-17e9-4168-814d-a5457e8c2ba5,"Language: en; Ambiguous title, requires manual review"
Cable Length,Size,Size,,568aec2f-3e77-4474-8d04-70d1e5efa541,Language: en
FONT CASE,Letter,Letter,,217be7af-fff8-4e98-b56f-160ff28ae3ac,Language: en
COLORWAY,Other,Other,Color,group_166,"Language: en; Ambiguous title, requires manual review"
Bar Rise,Other,Other,,963b1608-5f26-43ef-8865-9111fa44f7ca,"Language: de; Ambiguous title, requires manual review"
9 Sizes from 26 to 38,Other,Other,Size,56e1a273-61bf-4d87-b085-0fcc088d2a58,"Language: en; Ambiguous title, requires manual review"
Select Color ,Other,Other,,group_45,Language: en
Straw,Other,Other,,group_194,"Language: pl; Ambiguous title, requires manual review"
Choose a Quantity,Quantity,Quantity,,group_16,Language: en
Size and Features,Size,Size,,b998c724-fa17-4d7c-a539-e5b9dd882837,Language: en
COFFEE TEXTURE,Other,Other,,f47332de-93c9-4a71-842a-ce1cd555a49b,"Language: vi; Ambiguous title, requires manual review"
Grasscloth Wallpaper by the Roll,Other,Other,,group_87,"Language: en; Ambiguous title, requires manual review"
Knife Option,Other,Other,,0834f47b-7af1-4559-b378-905a10cc7c3d,"Language: en; Ambiguous title, requires manual review"
Option Items,Other,Other,,group_145,"Language: en; Ambiguous title, requires manual review"
Arbor Size,Size,Size,,c8fd5273-0799-4732-a60d-d729defb3844,Language: de
Choose Your Grip,Other,Other,,b767e994-bfb2-4786-a0f9-ea2a7d9075e1,"Language: en; Ambiguous title, requires manual review"
Select Amount,Other,Other,,group_46,"Language: en; Ambiguous title, requires manual review"
Sculpting Bodysuit Size,Size,Size,,c2a8123c-ebef-4ed5-bfe2-8f9bf083f55f,Language: en
Basket Material,Material,Material,,63b6afad-b55d-4abd-ba05-9f1f1eb234d1,Language: no
Robe Size,Size,Size,,b4fdff86-ae88-464f-96d9-545e46018674,Language: de
Arch Height,Size,Size,,c3dd53b3-2248-4433-8d2f-16cd0d6f0ab4,Language: de
Select options,Other,Other,,44c9e353-dbc4-40ab-842c-eb490325d871,"Language: en; Ambiguous title, requires manual review"
Side stone,Other,Other,,378fad31-6d69-40be-a91f-a6b7e92189e3,"Language: it; Ambiguous title, requires manual review"
Shades,Other,Other,,b9b23a64-cf8d-4c3f-8bd5-b63ba7590900,Language: so
Jean Size,Size,Size,,83c3d9da-459e-4265-ae62-4f9ba544fe50,Language: de
Hopper Size,Size,Size,,c915908c-abdb-44bc-be3d-c81f99d92761,Language: de
Rise,Other,Other,,ed539d80-f2e1-4c2c-80b9-fe100defbd47,"Language: et; Ambiguous title, requires manual review"
Bonding/Ground,Other,Other,,1a0d1e0f-5b1d-461d-b0a9-5cb190a923c5,"Language: en; Ambiguous title, requires manual review"
Grind size,Size,Size,,group_57,Language: de
Base Material,Material,Material,,2cecad05-c675-4b8e-904a-cbeaf300329a,Language: en
CHOOSE YOUR SET,Other,Other,,997909ee-000e-4b60-9d2e-6b5daabcca44,"Language: en; Ambiguous title, requires manual review"
Shelf Depth (in),Size,Size,,0dac16df-f649-4405-b81e-18953c01374d,Language: en
Metal Type,Material,Material,,group_7,Language: no
Coatings,Other,Other,,5ccb9225-2f78-4d37-bbdb-7af8576dce48,"Language: tl; Ambiguous title, requires manual review"
Select your size:,Size,Size,,group_190,Language: en
Choose Your Grind,Other,Other,,94402570-a9e5-47db-a0d8-2005a7ed603d,"Language: en; Ambiguous title, requires manual review"
Front Upholstery,Other,Other,,13826ba7-be89-42d5-b1b0-e6c5c65963be,"Language: en; Ambiguous title, requires manual review"
PLUS SIZE,Size,Size,,2d7b0117-673b-45e0-a47a-a3504f4bebc1,Language: de
Choose Your Fragrance,Scent,Scent,,49bc62e9-8021-4dfa-ba80-9cb8cd181432,Language: en
Bottom/Cut,Other,Other,,0891d074-50cb-45cc-b4a9-3bb035fd67eb,"Language: en; Ambiguous title, requires manual review"
Upholstery Color | Finish Color,Color,Color,,group_73,Language: en
Freehub,Other,Other,,1d06f2b6-e745-4109-a287-23e4122f4462,"Language: nl; Ambiguous title, requires manual review"
Whole Bean or Ground,Other,Other,,7f7fc455-ec04-44f3-a11d-432d1abe6c00,"Language: en; Ambiguous title, requires manual review"
Plant Stand Size,Size,Size,,6ca22046-12c9-4ece-a3de-7086db02062f,Language: de
Neck Length,Size,Size,,group_185,Language: de
Plant Number,Quantity,Quantity,,f69add95-bfe5-4e2c-87f1-4a9bd8cf85c1,Language: id
Rotor Size,Size,Size,,9dc43fb7-73b3-4341-b62b-01223d0f392c,Language: de
Choose Your Color,Color,Color,,aa2a6a1d-3080-4dd6-9ba4-a8aa50f810a4,Language: en
Bezel,Other,Other,,group_97,"Language: de; Ambiguous title, requires manual review"
Diamond Sister Hooks,Other,Other,,09b8aebc-bcb2-41bc-8787-50ecbbd84453,"Language: af; Ambiguous title, requires manual review"
String Color,Color,Color,,4c83be50-0b0c-4be4-ac27-e08e89166112,Language: en
Hub,Other,Other,,group_198,"Language: vi; Ambiguous title, requires manual review"
Curtain,Other,Other,,cfe4b965-1f21-4467-9512-293744592260,"Language: fr; Ambiguous title, requires manual review"
Set Type,Style,Style,,group_106,Language: no
Jersey Size,Size,Size,,f14fd8dc-85e8-47dd-ac32-0840f3854a13,Language: de
Color of your umbrella,Color,Color,,5a5eeda3-0985-47d2-9a0b-3a10231e3eaa,Language: en
Cushion Upholstery,Other,Other,,791e1b2d-e067-43f8-9ddf-dedb4a66940b,"Language: en; Ambiguous title, requires manual review"
Custom Engraving,Other,Other,,0121fcef-e29e-46f7-8a3e-86b516e8d051,"Language: sv; Ambiguous title, requires manual review"
Harvest,Other,Other,,9a1993f5-2650-4d36-9994-a92ad974264f,"Language: no; Ambiguous title, requires manual review"
Metal Colour,Color,Color,,b2d2eef1-4274-4bdb-b3e2-8c8c06498035,Language: ca
Cabinet Options,Other,Other,,478d0d1e-6d21-4a92-9233-832ae1772dd8,"Language: fr; Ambiguous title, requires manual review"
Leather Color,Color,Color,,group_64,Language: en
SHERPA BACK COLOR,Color,Color,,8ae46a19-dd14-4be5-be39-6b5a2ecb741b,Language: en
Rug Pad,Other,Other,,2431a7a5-2911-436d-b21a-a403b13618e0,"Language: id; Ambiguous title, requires manual review"
